frame,milisec,ASIx,ASIy,PSIx,PSIy,THIx,THIy,KNEx,KNEy,TIBx,TIBy,ANKx,ANKy,TOEx,TOEy,HEEx,HEEy,hip angle,knee angle,ankle angle
216,None,None,None,None,None,0.65625,0.4945652173913043,0.634375,0.595108695652174,0.6328125,0.6983695652173914,None,None,None,None,None,None,None,None,None
217,None,None,None,None,None,0.6546875,0.4945652173913043,0.634375,0.595108695652174,0.6328125,0.6983695652173914,None,None,None,None,None,None,None,None,None
218,None,None,None,None,None,0.6546875,0.4945652173913043,0.634375,0.595108695652174,0.6328125,0.6983695652173914,None,None,None,None,None,None,None,None,None
219,None,None,None,None,None,0.6515625,0.49184782608695654,0.6328125,0.595108695652174,0.63125,0.6983695652173914,None,None,None,None,None,None,None,None,None
220,None,None,None,None,None,0.6515625,0.49184782608695654,0.6328125,0.595108695652174,0.63125,0.6983695652173914,None,None,None,None,None,None,None,None,None
221,None,None,None,None,None,0.65,0.49184782608695654,0.63125,0.595108695652174,0.63125,0.6983695652173914,None,None,None,None,None,None,None,None,None
222,None,None,None,None,None,0.65,0.49184782608695654,0.63125,0.595108695652174,0.63125,0.6983695652173914,None,None,None,None,None,None,None,None,None
223,None,None,None,None,None,0.6484375,0.49184782608695654,0.63125,0.595108695652174,0.6296875,0.7010869565217391,None,None,None,None,None,None,None,None,None
224,None,None,None,None,None,0.6484375,0.49184782608695654,0.63125,0.595108695652174,0.6296875,0.7010869565217391,None,None,None,None,None,None,None,None,None
225,None,None,None,None,None,0.646875,0.49184782608695654,0.6296875,0.595108695652174,0.6296875,0.7010869565217391,None,None,None,None,None,None,None,None,None
226,None,None,None,None,None,0.646875,0.49184782608695654,0.6296875,0.595108695652174,0.6296875,0.7010869565217391,None,None,None,None,None,None,None,None,None
227,None,None,None,None,None,0.6453125,0.49184782608695654,0.628125,0.595108695652174,0.6296875,0.7010869565217391,None,None,None,None,None,None,None,None,None
228,None,None,None,None,None,0.6453125,0.49184782608695654,0.628125,0.595108695652174,0.6296875,0.7010869565217391,None,None,None,None,None,None,None,None,None
229,None,None,None,None,None,0.6453125,0.49184782608695654,0.628125,0.595108695652174,0.6296875,0.6983695652173914,None,None,None,None,None,None,None,None,None
230,None,None,None,None,None,0.6453125,0.49184782608695654,0.628125,0.595108695652174,0.6296875,0.6983695652173914,None,None,None,None,None,None,None,None,None
231,None,None,None,None,None,0.64375,0.49184782608695654,0.6265625,0.595108695652174,0.628125,0.7010869565217391,None,None,None,None,None,None,None,None,None
232,None,None,None,None,None,0.64375,0.49184782608695654,0.6265625,0.595108695652174,0.628125,0.7010869565217391,None,None,None,None,None,None,None,None,None
233,None,None,None,None,None,0.6421875,0.49184782608695654,0.6265625,0.595108695652174,0.628125,0.7010869565217391,None,None,None,None,None,None,None,None,None
234,None,None,None,None,None,0.6421875,0.49184782608695654,0.6265625,0.595108695652174,0.628125,0.7010869565217391,None,None,None,None,None,None,None,None,None
235,None,None,None,None,None,0.640625,0.49184782608695654,0.625,0.595108695652174,0.628125,0.7010869565217391,None,None,None,None,None,None,None,None,None
236,None,None,None,None,None,0.640625,0.49184782608695654,0.625,0.595108695652174,0.628125,0.7010869565217391,None,None,None,None,None,None,None,None,None
237,None,None,None,None,None,0.6390625,0.49184782608695654,0.625,0.595108695652174,0.628125,0.6983695652173914,None,None,None,None,None,None,None,None,None
238,None,None,None,None,None,0.6390625,0.49184782608695654,0.625,0.595108695652174,0.628125,0.6983695652173914,None,None,None,None,None,None,None,None,None
239,None,None,None,None,None,0.6375,0.49184782608695654,0.6234375,0.595108695652174,0.6265625,0.7010869565217391,None,None,None,None,None,None,None,None,None
240,None,None,None,None,None,0.6375,0.49184782608695654,0.6234375,0.595108695652174,0.6265625,0.7010869565217391,None,None,None,None,None,None,None,None,None
241,None,None,None,None,None,0.6359375,0.49184782608695654,0.6234375,0.595108695652174,0.6265625,0.7010869565217391,None,None,None,None,None,None,None,None,None
242,None,None,None,None,None,0.6359375,0.49184782608695654,0.6234375,0.595108695652174,0.6265625,0.7010869565217391,None,None,None,None,None,None,None,None,None
243,None,None,None,None,None,0.634375,0.49184782608695654,0.621875,0.595108695652174,0.6265625,0.7010869565217391,None,None,None,None,None,None,None,None,None
244,None,None,None,None,None,0.634375,0.49184782608695654,0.621875,0.595108695652174,0.6265625,0.7010869565217391,None,None,None,None,None,None,None,None,None
245,None,None,None,None,None,0.6328125,0.49184782608695654,0.621875,0.595108695652174,0.6265625,0.7010869565217391,None,None,None,None,None,None,None,None,None
246,None,None,None,None,None,0.6328125,0.49184782608695654,0.6203125,0.595108695652174,0.6265625,0.7010869565217391,None,None,None,None,None,None,None,None,None
247,None,None,None,None,None,0.63125,0.49184782608695654,0.6203125,0.595108695652174,0.625,0.7010869565217391,None,None,None,None,None,None,None,None,None
248,None,None,None,None,None,0.63125,0.49184782608695654,0.6203125,0.595108695652174,0.625,0.7010869565217391,None,None,None,None,None,None,None,None,None
249,None,None,None,None,None,0.6296875,0.49184782608695654,0.61875,0.595108695652174,0.625,0.7010869565217391,None,None,None,None,None,None,None,None,None
250,None,None,None,None,None,0.6296875,0.49184782608695654,0.61875,0.595108695652174,0.625,0.7010869565217391,None,None,None,None,None,None,None,None,None
251,None,None,None,None,None,0.628125,0.49184782608695654,0.61875,0.595108695652174,0.625,0.7010869565217391,None,None,None,None,None,None,None,None,None
252,None,None,None,None,None,0.628125,0.49184782608695654,0.61875,0.595108695652174,0.625,0.7010869565217391,None,None,None,None,None,None,None,None,None
253,None,None,None,None,None,0.6265625,0.49184782608695654,0.6171875,0.595108695652174,0.6234375,0.6983695652173914,None,None,None,None,None,None,None,None,None
254,None,None,None,None,None,0.6265625,0.49184782608695654,0.6171875,0.595108695652174,0.6234375,0.6983695652173914,None,None,None,None,None,None,None,None,None
255,None,None,None,None,None,0.625,0.49184782608695654,0.615625,0.595108695652174,0.6234375,0.6983695652173914,None,None,None,None,None,None,None,None,None
256,None,None,None,None,None,0.625,0.49184782608695654,0.615625,0.595108695652174,0.6234375,0.6983695652173914,None,None,None,None,None,None,None,None,None
257,None,None,None,None,None,0.621875,0.49184782608695654,0.6140625,0.595108695652174,0.621875,0.6983695652173914,None,None,None,None,None,None,None,None,None
258,None,None,None,None,None,0.621875,0.49184782608695654,0.6140625,0.595108695652174,0.621875,0.6983695652173914,None,None,None,None,None,None,None,None,None
259,None,None,None,None,None,0.6203125,0.49184782608695654,0.6140625,0.5978260869565217,0.621875,0.6983695652173914,None,None,None,None,None,None,None,None,None
260,None,None,None,None,None,0.6203125,0.49184782608695654,0.6140625,0.5978260869565217,0.621875,0.6983695652173914,None,None,None,None,None,None,None,None,None
261,None,None,None,None,None,0.61875,0.49184782608695654,0.6125,0.5978260869565217,0.6203125,0.7010869565217391,None,None,None,None,None,None,None,None,None
262,None,None,None,None,None,0.61875,0.49184782608695654,0.6125,0.5978260869565217,0.6203125,0.7010869565217391,None,None,None,None,None,None,None,None,None
263,None,None,None,None,None,0.6171875,0.49184782608695654,0.6109375,0.5978260869565217,0.6203125,0.7010869565217391,None,None,None,None,None,None,None,None,None
264,None,None,None,None,None,0.6171875,0.49184782608695654,0.6109375,0.5978260869565217,0.6203125,0.7010869565217391,None,None,None,None,None,None,None,None,None
265,None,None,None,None,None,0.6140625,0.49184782608695654,0.609375,0.5978260869565217,0.61875,0.7010869565217391,None,None,None,None,None,None,None,None,None
266,None,None,None,None,None,0.6140625,0.49184782608695654,0.609375,0.5978260869565217,0.61875,0.7010869565217391,None,None,None,None,None,None,None,None,None
267,None,None,None,None,None,0.6140625,0.49184782608695654,0.609375,0.5978260869565217,0.61875,0.7010869565217391,None,None,None,None,None,None,None,None,None
268,None,None,None,None,None,0.6125,0.49184782608695654,0.609375,0.5978260869565217,0.61875,0.7010869565217391,None,None,None,None,None,None,None,None,None
269,None,None,None,None,None,0.6109375,0.49184782608695654,0.6078125,0.5978260869565217,0.6171875,0.7010869565217391,None,None,None,None,None,None,None,None,None
270,None,None,None,None,None,0.6109375,0.49184782608695654,0.6078125,0.5978260869565217,0.6171875,0.7010869565217391,None,None,None,None,None,None,None,None,None
271,None,None,None,None,None,0.609375,0.49184782608695654,0.60625,0.5978260869565217,0.615625,0.7010869565217391,None,None,None,None,None,None,None,None,None
272,None,None,None,None,None,0.609375,0.49184782608695654,0.60625,0.5978260869565217,0.615625,0.7010869565217391,None,None,None,None,None,None,None,None,None
273,None,None,None,None,None,0.609375,0.49184782608695654,0.60625,0.5978260869565217,0.615625,0.7010869565217391,None,None,None,None,None,None,None,None,None
274,None,None,None,None,None,0.60625,0.4945652173913043,0.6046875,0.5978260869565217,0.615625,0.7010869565217391,None,None,None,None,None,None,None,None,None
275,None,None,None,None,None,0.6046875,0.4945652173913043,0.603125,0.5978260869565217,0.6140625,0.7010869565217391,None,None,None,None,None,None,None,None,None
276,None,None,None,None,None,0.6046875,0.4945652173913043,0.603125,0.5978260869565217,0.6140625,0.7010869565217391,None,None,None,None,None,None,None,None,None
277,None,None,None,None,None,0.603125,0.4945652173913043,0.6015625,0.6005434782608695,0.6140625,0.7010869565217391,None,None,None,None,None,None,None,None,None
278,None,None,None,None,None,0.603125,0.4945652173913043,0.6015625,0.6005434782608695,0.6140625,0.7010869565217391,None,None,None,None,None,None,None,None,None
279,None,None,None,None,None,0.603125,0.4945652173913043,0.6015625,0.6005434782608695,0.6140625,0.7010869565217391,None,None,None,None,None,None,None,None,None
280,None,None,None,None,None,0.6,0.4945652173913043,0.6,0.6005434782608695,0.6125,0.7010869565217391,None,None,None,None,None,None,None,None,None
281,None,None,None,None,None,0.5984375,0.4945652173913043,0.5984375,0.6005434782608695,0.6109375,0.7010869565217391,None,None,None,None,None,None,None,None,None
282,None,None,None,None,None,0.5984375,0.4945652173913043,0.5984375,0.6005434782608695,0.6109375,0.7010869565217391,None,None,None,None,None,None,None,None,None
283,None,None,None,None,None,0.5984375,0.4945652173913043,0.5984375,0.6005434782608695,0.6109375,0.7010869565217391,None,None,None,None,None,None,None,None,None
284,None,None,None,None,None,0.5953125,0.4945652173913043,0.596875,0.6005434782608695,0.6109375,0.7010869565217391,None,None,None,None,None,None,None,None,None
285,None,None,None,None,None,0.5953125,0.4945652173913043,0.596875,0.6005434782608695,0.6109375,0.7010869565217391,None,None,None,None,None,None,None,None,None
286,None,None,None,None,None,0.59375,0.49728260869565216,0.5953125,0.6005434782608695,0.609375,0.7010869565217391,None,None,None,None,None,None,None,None,None
287,None,None,None,None,None,0.5921875,0.49728260869565216,0.59375,0.6005434782608695,0.6078125,0.7010869565217391,None,None,None,None,None,None,None,None,None
288,None,None,None,None,None,0.5921875,0.49728260869565216,0.59375,0.6005434782608695,0.6078125,0.7010869565217391,None,None,None,None,None,None,None,None,None
289,None,None,None,None,None,0.5921875,0.49728260869565216,0.59375,0.6005434782608695,0.6078125,0.7010869565217391,None,None,None,None,None,None,None,None,None
290,None,None,None,None,None,0.590625,0.49728260869565216,0.5921875,0.6032608695652174,0.60625,0.7010869565217391,None,None,None,None,None,None,None,None,None
291,None,None,None,None,None,0.590625,0.49728260869565216,0.5921875,0.6032608695652174,0.60625,0.7010869565217391,None,None,None,None,None,None,None,None,None
292,None,None,None,None,None,0.5875,0.49728260869565216,0.590625,0.6032608695652174,0.60625,0.7010869565217391,None,None,None,None,None,None,None,None,None
293,None,None,None,None,None,0.5859375,0.49728260869565216,0.5890625,0.6032608695652174,0.6046875,0.7010869565217391,None,None,None,None,None,None,None,None,None
294,None,None,None,None,None,0.5859375,0.49728260869565216,0.5890625,0.6032608695652174,0.6046875,0.7010869565217391,None,None,None,None,None,None,None,None,None
295,None,None,None,None,None,0.5859375,0.49728260869565216,0.5890625,0.6032608695652174,0.6046875,0.7010869565217391,None,None,None,None,None,None,None,None,None
296,None,None,None,None,None,0.5828125,0.5,0.5875,0.6032608695652174,0.6046875,0.7010869565217391,None,None,None,None,None,None,None,None,None
297,None,None,None,None,None,0.5828125,0.5,0.5875,0.6032608695652174,0.6046875,0.7010869565217391,None,None,None,None,None,None,None,None,None
298,None,None,None,None,None,0.58125,0.5,0.5859375,0.6032608695652174,0.603125,0.7010869565217391,None,None,None,None,None,None,None,None,None
299,None,None,None,None,None,0.58125,0.5,0.5859375,0.6032608695652174,0.603125,0.7010869565217391,None,None,None,None,None,None,None,None,None
300,None,None,None,None,None,0.578125,0.5,0.584375,0.6032608695652174,0.603125,0.7010869565217391,None,None,None,None,None,None,None,None,None
301,None,None,None,None,None,0.578125,0.5,0.584375,0.6032608695652174,0.603125,0.7010869565217391,None,None,None,None,None,None,None,None,None
302,None,None,None,None,None,0.5765625,0.5,0.5828125,0.6032608695652174,0.6015625,0.7010869565217391,None,None,None,None,None,None,None,None,None
303,None,None,None,None,None,0.5765625,0.5,0.5828125,0.6032608695652174,0.6015625,0.7010869565217391,None,None,None,None,None,None,None,None,None
304,None,None,None,None,None,0.5734375,0.5,0.58125,0.6032608695652174,0.6,0.7010869565217391,None,None,None,None,None,None,None,None,None
305,None,None,None,None,None,0.575,0.5,0.58125,0.6032608695652174,0.6,0.7010869565217391,None,None,None,None,None,None,None,None,None
306,None,None,None,None,None,0.571875,0.5,0.5796875,0.6032608695652174,0.5984375,0.7010869565217391,None,None,None,None,None,None,None,None,None
307,None,None,None,None,None,0.571875,0.5,0.5796875,0.6032608695652174,0.5984375,0.7010869565217391,None,None,None,None,None,None,None,None,None
308,None,None,None,None,None,0.56875,0.5027173913043478,0.578125,0.6059782608695652,0.5984375,0.7010869565217391,None,None,None,None,None,None,None,None,None
309,None,None,None,None,None,0.56875,0.5027173913043478,0.578125,0.6059782608695652,0.5984375,0.7010869565217391,None,None,None,None,None,None,None,None,None
310,None,None,None,None,None,0.5671875,0.5027173913043478,0.575,0.6059782608695652,0.596875,0.7010869565217391,None,None,None,None,None,None,None,None,None
311,None,None,None,None,None,0.5671875,0.5027173913043478,0.575,0.6059782608695652,0.596875,0.7010869565217391,None,None,None,None,None,None,None,None,None
312,None,None,None,None,None,0.5640625,0.5027173913043478,0.5734375,0.6032608695652174,0.5953125,0.7010869565217391,None,None,None,None,None,None,None,None,None
313,None,None,None,None,None,0.5640625,0.5027173913043478,0.5734375,0.6032608695652174,0.5953125,0.7010869565217391,None,None,None,None,None,None,None,None,None
314,None,None,None,None,None,0.5609375,0.5027173913043478,0.571875,0.6059782608695652,0.59375,0.7010869565217391,None,None,None,None,None,None,None,None,None
315,None,None,None,None,None,0.5609375,0.5027173913043478,0.571875,0.6059782608695652,0.59375,0.7010869565217391,None,None,None,None,None,None,None,None,None
316,None,None,None,None,None,0.559375,0.5027173913043478,0.56875,0.6059782608695652,0.5921875,0.7010869565217391,None,None,None,None,None,None,None,None,None
317,None,None,None,None,None,0.559375,0.5027173913043478,0.56875,0.6059782608695652,0.5921875,0.7010869565217391,None,None,None,None,None,None,None,None,None
318,None,None,None,None,None,0.55625,0.5027173913043478,0.5671875,0.6059782608695652,0.590625,0.7010869565217391,None,None,None,None,None,None,None,None,None
319,None,None,None,None,None,0.55625,0.5027173913043478,0.5671875,0.6059782608695652,0.590625,0.7010869565217391,None,None,None,None,None,None,None,None,None
320,None,None,None,None,None,0.553125,0.5027173913043478,0.5640625,0.6059782608695652,0.5890625,0.6983695652173914,None,None,None,None,None,None,None,None,None
321,None,None,None,None,None,0.553125,0.5027173913043478,0.5640625,0.6059782608695652,0.5890625,0.6983695652173914,None,None,None,None,None,None,None,None,None
322,None,None,None,None,None,0.55,0.5027173913043478,0.5625,0.6059782608695652,0.5875,0.6983695652173914,None,None,None,None,None,None,None,None,None
323,None,None,None,None,None,0.55,0.5027173913043478,0.5625,0.6059782608695652,0.5875,0.6983695652173914,None,None,None,None,None,None,None,None,None
324,None,None,None,None,None,0.546875,0.5027173913043478,0.559375,0.6032608695652174,0.584375,0.6983695652173914,None,None,None,None,None,None,None,None,None
325,None,None,None,None,None,0.546875,0.5027173913043478,0.559375,0.6032608695652174,0.584375,0.6983695652173914,None,None,None,None,None,None,None,None,None
326,None,None,None,None,None,0.5421875,0.5027173913043478,0.55625,0.6032608695652174,0.5828125,0.6956521739130435,None,None,None,None,None,None,None,None,None
327,None,None,None,None,None,0.5421875,0.5027173913043478,0.55625,0.6032608695652174,0.5828125,0.6956521739130435,None,None,None,None,None,None,None,None,None
328,None,None,None,None,None,0.5390625,0.5027173913043478,0.553125,0.6032608695652174,0.58125,0.6956521739130435,None,None,None,None,None,None,None,None,None
329,None,None,None,None,None,0.5390625,0.5027173913043478,0.553125,0.6032608695652174,0.58125,0.6956521739130435,None,None,None,None,None,None,None,None,None
330,None,None,None,None,None,0.5359375,0.5,0.55,0.6032608695652174,0.578125,0.6929347826086957,None,None,None,None,None,None,None,None,None
331,None,None,None,None,None,0.5359375,0.5,0.55,0.6032608695652174,0.578125,0.6929347826086957,None,None,None,None,None,None,None,None,None
332,None,None,None,None,None,0.53125,0.5,0.5453125,0.6032608695652174,0.575,0.6929347826086957,None,None,None,None,None,None,None,None,None
333,None,None,None,None,None,0.53125,0.5,0.5453125,0.6032608695652174,0.575,0.6929347826086957,None,None,None,None,None,None,None,None,None
334,None,None,None,None,None,0.528125,0.5,0.5421875,0.6032608695652174,0.571875,0.6929347826086957,None,None,None,None,None,None,None,None,None
335,None,None,None,None,None,0.528125,0.5,0.5421875,0.6032608695652174,0.571875,0.6929347826086957,None,None,None,None,None,None,None,None,None
336,None,None,None,None,None,0.5234375,0.5,0.5375,0.6032608695652174,0.56875,0.6902173913043478,None,None,None,None,None,None,None,None,None
337,None,None,None,None,None,0.5234375,0.5,0.5375,0.6032608695652174,0.56875,0.6902173913043478,None,None,None,None,None,None,None,None,None
338,None,None,None,None,None,0.51875,0.5,0.5328125,0.6032608695652174,0.5640625,0.6902173913043478,None,None,None,None,None,None,None,None,None
339,None,None,None,None,None,0.51875,0.5,0.5328125,0.6032608695652174,0.5640625,0.6902173913043478,None,None,None,None,None,None,None,None,None
340,None,None,None,None,None,0.5140625,0.5,0.528125,0.6032608695652174,0.5609375,0.6902173913043478,None,None,None,None,None,None,None,None,None
341,None,None,None,None,None,0.5140625,0.5,0.528125,0.6032608695652174,0.5609375,0.6902173913043478,None,None,None,None,None,None,None,None,None
342,None,None,None,None,None,0.5109375,0.5,0.5234375,0.6032608695652174,0.5578125,0.6875,None,None,None,None,None,None,None,None,None
343,None,None,None,None,None,0.5109375,0.5,0.5234375,0.6032608695652174,0.5578125,0.6875,None,None,None,None,None,None,None,None,None
344,None,None,None,None,None,0.50625,0.5,0.51875,0.6032608695652174,0.553125,0.6875,None,None,None,None,None,None,None,None,None
345,None,None,None,None,None,0.50625,0.5,0.51875,0.6032608695652174,0.553125,0.6875,None,None,None,None,None,None,None,None,None
346,None,None,None,None,None,0.5015625,0.5,0.5140625,0.6032608695652174,0.55,0.6847826086956522,None,None,None,None,None,None,None,None,None
347,None,None,None,None,None,0.5015625,0.5,0.5140625,0.6032608695652174,0.55,0.6847826086956522,None,None,None,None,None,None,None,None,None
348,None,None,None,None,None,0.4953125,0.49728260869565216,0.5078125,0.6032608695652174,0.5453125,0.6847826086956522,None,None,None,None,None,None,None,None,None
349,None,None,None,None,None,0.4953125,0.49728260869565216,0.5078125,0.6032608695652174,0.5453125,0.6847826086956522,None,None,None,None,None,None,None,None,None
350,None,None,None,None,None,0.490625,0.49728260869565216,0.5015625,0.6032608695652174,0.540625,0.6820652173913043,None,None,None,None,None,None,None,None,None
351,None,None,None,None,None,0.490625,0.49728260869565216,0.5015625,0.6032608695652174,0.540625,0.6820652173913043,None,None,None,None,None,None,None,None,None
352,None,None,None,None,None,0.4859375,0.49728260869565216,0.496875,0.6032608695652174,0.5359375,0.6793478260869565,None,None,None,None,None,None,None,None,None
353,None,None,None,None,None,0.4859375,0.49728260869565216,0.496875,0.6032608695652174,0.5359375,0.6793478260869565,None,None,None,None,None,None,None,None,None
354,None,None,None,None,None,0.4796875,0.49728260869565216,0.490625,0.6032608695652174,0.5296875,0.6766304347826086,None,None,None,None,None,None,None,None,None
355,None,None,None,None,None,0.4796875,0.49728260869565216,0.490625,0.6032608695652174,0.5296875,0.6766304347826086,None,None,None,None,None,None,None,None,None
356,None,None,None,None,None,0.475,0.49728260869565216,0.484375,0.6032608695652174,0.525,0.6766304347826086,None,None,None,None,None,None,None,None,None
357,None,None,None,None,None,0.475,0.49728260869565216,0.484375,0.6032608695652174,0.525,0.6766304347826086,None,None,None,None,None,None,None,None,None
358,None,None,None,None,None,0.4703125,0.49728260869565216,0.478125,0.6032608695652174,0.51875,0.6766304347826086,None,None,None,None,None,None,None,None,None
359,None,None,None,None,None,0.4703125,0.49728260869565216,0.478125,0.6032608695652174,0.51875,0.6766304347826086,None,None,None,None,None,None,None,None,None
360,None,None,None,None,None,0.4640625,0.49728260869565216,0.471875,0.6032608695652174,0.5125,0.6766304347826086,None,None,None,None,None,None,None,None,None
361,None,None,None,None,None,0.4640625,0.49728260869565216,0.471875,0.6032608695652174,0.5125,0.6766304347826086,None,None,None,None,None,None,None,None,None
362,None,None,None,None,None,0.459375,0.49728260869565216,0.4671875,0.6032608695652174,0.50625,0.6739130434782609,None,None,None,None,None,None,None,None,None
363,None,None,None,None,None,0.459375,0.49728260869565216,0.4671875,0.6032608695652174,0.50625,0.6739130434782609,None,None,None,None,None,None,None,None,None
364,None,None,None,None,None,0.4546875,0.4945652173913043,0.4609375,0.6032608695652174,0.5,0.6766304347826086,None,None,None,None,None,None,None,None,None
365,None,None,None,None,None,0.4546875,0.4945652173913043,0.4609375,0.6032608695652174,0.5,0.6766304347826086,None,None,None,None,None,None,None,None,None
366,None,None,None,None,None,0.45,0.4945652173913043,0.4546875,0.6032608695652174,0.49375,0.6739130434782609,None,None,None,None,None,None,None,None,None
367,None,None,None,None,None,0.45,0.4945652173913043,0.4546875,0.6032608695652174,0.49375,0.6739130434782609,None,None,None,None,None,None,None,None,None
368,None,None,None,None,None,0.4453125,0.4945652173913043,0.4484375,0.6032608695652174,0.4875,0.6739130434782609,None,None,None,None,None,None,None,None,None
369,None,None,None,None,None,0.4453125,0.4945652173913043,0.4484375,0.6032608695652174,0.4875,0.6739130434782609,None,None,None,None,None,None,None,None,None
370,None,None,None,None,None,0.440625,0.49184782608695654,0.44375,0.6005434782608695,0.4828125,0.6711956521739131,None,None,None,None,None,None,None,None,None
371,None,None,None,None,None,0.440625,0.49184782608695654,0.44375,0.6005434782608695,0.4828125,0.6711956521739131,None,None,None,None,None,None,None,None,None
372,None,None,None,None,None,0.4359375,0.49184782608695654,0.4375,0.6005434782608695,0.475,0.6711956521739131,None,None,None,None,None,None,None,None,None
373,None,None,None,None,None,0.4359375,0.49184782608695654,0.4375,0.6005434782608695,0.475,0.6711956521739131,None,None,None,None,None,None,None,None,None
374,None,None,None,None,None,0.43125,0.4891304347826087,0.43125,0.6005434782608695,0.46875,0.6711956521739131,None,None,None,None,None,None,None,None,None
375,None,None,None,None,None,0.43125,0.4891304347826087,0.43125,0.6005434782608695,0.46875,0.6711956521739131,None,None,None,None,None,None,None,None,None
376,None,None,None,None,None,0.4265625,0.4891304347826087,0.425,0.5978260869565217,0.4625,0.6711956521739131,None,None,None,None,None,None,None,None,None
377,None,None,None,None,None,0.4265625,0.4891304347826087,0.425,0.5978260869565217,0.4625,0.6711956521739131,None,None,None,None,None,None,None,None,None
378,None,None,None,None,None,0.421875,0.4891304347826087,0.4203125,0.5978260869565217,0.45625,0.6711956521739131,None,None,None,None,None,None,None,None,None
379,None,None,None,None,None,0.421875,0.4891304347826087,0.4203125,0.5978260869565217,0.45625,0.6711956521739131,None,None,None,None,None,None,None,None,None
380,None,None,None,None,None,0.4171875,0.48641304347826086,0.4125,0.5978260869565217,0.45,0.6711956521739131,None,None,None,None,None,None,None,None,None
381,None,None,None,None,None,0.4171875,0.48641304347826086,0.4125,0.5978260869565217,0.45,0.6711956521739131,None,None,None,None,None,None,None,None,None
382,None,None,None,None,None,0.4125,0.48641304347826086,0.4078125,0.595108695652174,0.4421875,0.6711956521739131,None,None,None,None,None,None,None,None,None
383,None,None,None,None,None,0.4125,0.48641304347826086,0.4078125,0.595108695652174,0.4421875,0.6711956521739131,None,None,None,None,None,None,None,None,None
384,None,None,None,None,None,0.40625,0.48641304347826086,0.4015625,0.595108695652174,0.4359375,0.6711956521739131,None,None,None,None,None,None,None,None,None
385,None,None,None,None,None,0.40625,0.48641304347826086,0.4015625,0.595108695652174,0.4359375,0.6711956521739131,None,None,None,None,None,None,None,None,None
386,None,None,None,None,None,0.403125,0.48641304347826086,0.396875,0.595108695652174,0.4296875,0.6711956521739131,None,None,None,None,None,None,None,None,None
387,None,None,None,None,None,0.403125,0.48641304347826086,0.396875,0.595108695652174,0.4296875,0.6711956521739131,None,None,None,None,None,None,None,None,None
388,None,None,None,None,None,0.3984375,0.483695652173913,0.3890625,0.592391304347826,0.4234375,0.6711956521739131,None,None,None,None,None,None,None,None,None
389,None,None,None,None,None,0.3984375,0.483695652173913,0.3890625,0.592391304347826,0.4234375,0.6711956521739131,None,None,None,None,None,None,None,None,None
390,None,None,None,None,None,0.3921875,0.483695652173913,0.384375,0.592391304347826,0.4171875,0.6711956521739131,None,None,None,None,None,None,None,None,None
391,None,None,None,None,None,0.3921875,0.483695652173913,0.384375,0.592391304347826,0.4171875,0.6711956521739131,None,None,None,None,None,None,None,None,None
392,None,None,None,None,None,0.3890625,0.483695652173913,0.378125,0.592391304347826,0.4109375,0.6711956521739131,None,None,None,None,None,None,None,None,None
393,None,None,None,None,None,0.3890625,0.483695652173913,0.378125,0.592391304347826,0.4109375,0.6711956521739131,None,None,None,None,None,None,None,None,None
394,None,None,None,None,None,0.384375,0.483695652173913,0.3734375,0.5896739130434783,0.403125,0.6711956521739131,None,None,None,None,None,None,None,None,None
395,None,None,None,None,None,0.384375,0.483695652173913,0.3734375,0.5896739130434783,0.403125,0.6711956521739131,None,None,None,None,None,None,None,None,None
396,None,None,None,None,None,0.3796875,0.48097826086956524,0.3671875,0.5896739130434783,0.396875,0.6711956521739131,None,None,None,None,None,None,None,None,None
397,None,None,None,None,None,0.3796875,0.48097826086956524,0.3671875,0.5896739130434783,0.396875,0.6711956521739131,None,None,None,None,None,None,None,None,None
398,None,None,None,None,None,0.3765625,0.48097826086956524,0.3625,0.5896739130434783,0.390625,0.6739130434782609,None,None,None,None,None,None,None,None,None
399,None,None,None,None,None,0.3765625,0.48097826086956524,0.3625,0.5896739130434783,0.390625,0.6739130434782609,None,None,None,None,None,None,None,None,None
400,None,None,None,None,None,0.371875,0.48097826086956524,0.35625,0.5869565217391305,0.3828125,0.6739130434782609,None,None,None,None,None,None,None,None,None
401,None,None,None,None,None,0.371875,0.48097826086956524,0.35625,0.5869565217391305,0.3828125,0.6739130434782609,None,None,None,None,None,None,None,None,None
402,None,None,None,None,None,0.3671875,0.48097826086956524,0.3515625,0.5869565217391305,0.3765625,0.6739130434782609,None,None,None,None,None,None,None,None,None
403,None,None,None,None,None,0.3671875,0.4782608695652174,0.3515625,0.5869565217391305,0.3765625,0.6739130434782609,None,None,None,None,None,None,None,None,None
404,None,None,None,None,None,0.3640625,0.4782608695652174,0.346875,0.5869565217391305,0.3703125,0.6766304347826086,None,None,None,None,None,None,None,None,None
405,None,None,None,None,None,0.3640625,0.4782608695652174,0.346875,0.5869565217391305,0.3703125,0.6766304347826086,None,None,None,None,None,None,None,None,None
406,None,None,None,None,None,0.359375,0.4782608695652174,0.3421875,0.5842391304347826,0.3640625,0.6766304347826086,None,None,None,None,None,None,None,None,None
407,None,None,None,None,None,0.359375,0.4782608695652174,0.3421875,0.5842391304347826,0.3640625,0.6766304347826086,None,None,None,None,None,None,None,None,None
